New track in update: 'PART REAL_BASS'
New track in update: 'PART REAL_BASS_22'
New track in update: 'PART REAL_GUITAR'
New track in update: 'PART REAL_GUITAR_22'
Differences found in track 'PART DRUMS':
Time: 114360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 244440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 246840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 262400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 267520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 271080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 279240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 280440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 281640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 282600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 283800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 285000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 286440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 287640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 288840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 289080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 290520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 291960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 294360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 298200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 302040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 305880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 306840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 317400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 317640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 317880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 318120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 318360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 318600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 318840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 319080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 319320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 319560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 319800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 320040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 320280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 320520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 320760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 321000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 321240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 321480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 321720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 321960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 322200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 322440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 322680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 322920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 323160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 323400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 323640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 323880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 324120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 324360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 324600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 324840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 326040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 327720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 327960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 329640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 329880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 332040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 332280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 353120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 365680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 369000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 369240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 369480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 376896, added: EXPERT 2xKick, EXPERT 2xKick
Time: 376992, added: EXPERT 2xKick
Time: 376992, added: EXPERT Kick
Time: 376992, added: EXPERT 2xKick
Time: 377040, removed: EXPERT Kick
Time: 377040, removed: EXPERT Kick
Time: 377100, added: EXPERT Kick
Time: 377184, added: EXPERT 2xKick, EXPERT 2xKick
Time: 392520, removed: DRUM ROLL
Time: 392640, added: DRUM ROLL
Time: 415560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 423000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 423240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 436920, added: EXPERT 2xKick
Time: 437040, added: EXPERT 2xKick
Time: 437160, added: EXPERT 2xKick
Time: 437280, added: EXPERT 2xKick
Time: 437400, added: EXPERT 2xKick
Time: 437520, added: EXPERT 2xKick
Time: 437640, added: EXPERT 2xKick
Time: 437760, added: EXPERT 2xKick
Time: 437880, added: EXPERT 2xKick
Time: 438000, added: EXPERT 2xKick
Time: 438120, added: EXPERT 2xKick
Time: 438240, added: EXPERT 2xKick
Time: 438560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 438640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 445840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 456560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 462120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 463080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 463800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 464520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 469120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 479880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 484400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 484480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 495960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 496200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 497400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 498600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 499560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 500760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 501960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 503400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 504600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 505800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 506040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 507480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 511320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 512520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 513720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 514680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 515880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 517080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 518520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 519720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 520920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 521160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 522600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 526440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 528840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 529320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 529800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 532200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 533640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 534960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 536040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 536280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 537720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 541560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 542760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 543960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 544440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 544920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 546120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 546840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 547320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 548760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 549000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 549240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 549480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 549720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 549960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 550200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 550440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 550680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 550920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 551160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 551400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 552840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 553080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 553320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 553560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 553800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 554040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 554280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 554520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 555440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 556680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 556920, added: EXPERT 2xKick, EXPERT 2xKick
