Differences found in track 'PART DRUMS':
Time: 109320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 225000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 225240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 225480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 225720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 225960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 226200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 226440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 226680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 226920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 227160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 227400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 227640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 227880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 228120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 228360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 228600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 228840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 229080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 229320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 229560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 229800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 230040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 230280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 232200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 240120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 240360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 240600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 240840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 241080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 241320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 241560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 241800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 241920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 247800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 248040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 248280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 248520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 248760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 249000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 249240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 249480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 249720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 249960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 250200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 250440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 250680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 250920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 251160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 251400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 251640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 251880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 252120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 252360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 252600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 252840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 253080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 253320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 255240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 259320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 259560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 259800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 260040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 260280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 260520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 260760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 261000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 272280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 272520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 280440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 280680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 280920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 281160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 281400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 281640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 281880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 282120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 282360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 282600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 282840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 283080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 283320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 283560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 283800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 284040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 284280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 284520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 284760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 285000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 285240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 285480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 285720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 285960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 286200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 286440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 286680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 286920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 287160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 287400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 287640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 287880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 288120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 288360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 288600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 288840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 289080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 289320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 289560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 289800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 290040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 290280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 290520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 290760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 291000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 291240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 291480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 291720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 294360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 294600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 295320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 295560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 333960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 334200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 334440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 334680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 334920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 335160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 335400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 335640, added: EXPERT 2xKick, EXPERT 2xKick
Time: 335880, added: EXPERT 2xKick, EXPERT 2xKick
Time: 336120, added: EXPERT 2xKick, EXPERT 2xKick
Time: 336360, added: EXPERT 2xKick, EXPERT 2xKick
Time: 336600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 336840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 337080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 337320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 337560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 337800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 345720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 345960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 346200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 346440, added: EXPERT 2xKick, EXPERT 2xKick
Time: 346680, added: EXPERT 2xKick, EXPERT 2xKick
Time: 346920, added: EXPERT 2xKick, EXPERT 2xKick
Time: 347160, added: EXPERT 2xKick, EXPERT 2xKick
Time: 347400, added: EXPERT 2xKick, EXPERT 2xKick
Time: 372600, added: EXPERT 2xKick, EXPERT 2xKick
Time: 372840, added: EXPERT 2xKick, EXPERT 2xKick
Time: 373080, added: EXPERT 2xKick, EXPERT 2xKick
Time: 373320, added: EXPERT 2xKick, EXPERT 2xKick
Time: 373560, added: EXPERT 2xKick, EXPERT 2xKick
Time: 373800, added: EXPERT 2xKick, EXPERT 2xKick
Time: 374040, added: EXPERT 2xKick, EXPERT 2xKick
Time: 374280, added: EXPERT 2xKick, EXPERT 2xKick
Time: 374520, added: EXPERT 2xKick, EXPERT 2xKick
Time: 374760, added: EXPERT 2xKick, EXPERT 2xKick
Time: 375000, added: EXPERT 2xKick, EXPERT 2xKick
Time: 375240, added: EXPERT 2xKick, EXPERT 2xKick
Time: 375480, added: EXPERT 2xKick, EXPERT 2xKick
Time: 375720, added: EXPERT 2xKick, EXPERT 2xKick
Time: 375960, added: EXPERT 2xKick, EXPERT 2xKick
Time: 376200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 376380, added: EXPERT 2xKick
Time: 376500, added: EXPERT Yellow
Time: 376500, added: EXPERT Kick
Time: 376500, added: EXPERT 2xKick
Time: 376560, removed: EXPERT Yellow
Time: 376560, removed: EXPERT Kick
Time: 376560, removed: EXPERT Yellow
Time: 376560, removed: EXPERT Kick
Time: 376620, added: EXPERT Kick
Time: 376620, added: EXPERT Yellow
Time: 376620, added: EXPERT 2xKick
Time: 376740, added: EXPERT Yellow
Time: 376740, added: EXPERT Kick
Time: 376740, added: EXPERT 2xKick
Time: 376800, removed: EXPERT Yellow
Time: 376800, removed: EXPERT Kick
Time: 376800, removed: EXPERT Yellow
Time: 376800, removed: EXPERT Kick
Time: 376860, added: EXPERT Kick
Time: 376860, added: EXPERT Yellow
Time: 376860, added: EXPERT 2xKick
Time: 376980, added: HARD Green
Time: 376980, added: MEDIUM Green
Time: 376980, added: MEDIUM Red
Time: 376980, added: EXPERT 2xKick
Time: 376980, added: HARD Red
Time: 376980, added: EASY Green
Time: 376980, added: EXPERT Kick
Time: 376980, added: EXPERT Blue
Time: 376980, added: EASY Red
Time: 376980, added: HARD Kick
Time: 376980, added: EXPERT Red
Time: 377040, removed: HARD Green
Time: 377040, removed: MEDIUM Green
Time: 377040, removed: MEDIUM Green
Time: 377040, removed: EASY Red
Time: 377040, removed: MEDIUM Red
Time: 377040, removed: EASY Green
Time: 377040, removed: EXPERT Blue
Time: 377040, removed: EASY Red
Time: 377040, removed: HARD Kick
Time: 377040, removed: HARD Green
Time: 377040, removed: HARD Red
Time: 377040, removed: EXPERT Red
Time: 377040, removed: MEDIUM Red
Time: 377040, removed: HARD Red
Time: 377040, removed: EXPERT Kick
Time: 377040, removed: EASY Green
Time: 377040, removed: EXPERT Blue
Time: 377040, removed: EXPERT Kick
Time: 377040, removed: HARD Kick
Time: 377040, removed: EXPERT Red
Time: 377100, added: HARD Red
Time: 377100, added: EXPERT Red
Time: 377100, added: HARD Green
Time: 377100, added: MEDIUM Green
Time: 377100, added: EXPERT 2xKick
Time: 377100, added: MEDIUM Red
Time: 377100, added: EASY Red
Time: 377100, added: EXPERT Kick
Time: 377100, added: EASY Green
Time: 377100, added: EXPERT Blue
Time: 377100, added: HARD Kick
Time: 377220, added: EXPERT Yellow
Time: 377220, added: EXPERT Kick
Time: 377220, added: EXPERT 2xKick
Time: 377280, removed: EXPERT Yellow
Time: 377280, removed: EXPERT Kick
Time: 377280, removed: EXPERT Yellow
Time: 377280, removed: EXPERT Kick
Time: 377340, added: EXPERT Kick
Time: 377340, added: EXPERT Yellow
Time: 377340, added: EXPERT 2xKick
Time: 377460, added: EXPERT Yellow
Time: 377460, added: EXPERT Kick
Time: 377460, added: EXPERT 2xKick
Time: 377520, removed: EXPERT Yellow
Time: 377520, removed: EXPERT Kick
Time: 377520, removed: EXPERT Yellow
Time: 377520, removed: EXPERT Kick
Time: 377580, added: EXPERT Kick
Time: 377580, added: EXPERT Yellow
Time: 377580, added: EXPERT 2xKick
Time: 377700, added: HARD Green
Time: 377700, added: EXPERT Green
Time: 377700, added: MEDIUM Green
Time: 377700, added: MEDIUM Red
Time: 377700, added: EXPERT 2xKick
Time: 377700, added: HARD Red
Time: 377700, added: EASY Green
Time: 377700, added: EXPERT Kick
Time: 377700, added: EASY Red
Time: 377700, added: HARD Kick
Time: 377700, added: EXPERT Red
Time: 377760, removed: HARD Green
Time: 377760, removed: MEDIUM Green
Time: 377760, removed: MEDIUM Green
Time: 377760, removed: EASY Red
Time: 377760, removed: MEDIUM Red
Time: 377760, removed: EASY Green
Time: 377760, removed: EXPERT Green
Time: 377760, removed: EASY Red
Time: 377760, removed: HARD Kick
Time: 377760, removed: HARD Green
Time: 377760, removed: EXPERT Green
Time: 377760, removed: HARD Red
Time: 377760, removed: EXPERT Red
Time: 377760, removed: MEDIUM Red
Time: 377760, removed: HARD Red
Time: 377760, removed: EXPERT Kick
Time: 377760, removed: EASY Green
Time: 377760, removed: EXPERT Kick
Time: 377760, removed: HARD Kick
Time: 377760, removed: EXPERT Red
Time: 377820, added: HARD Red
Time: 377820, added: EXPERT Red
Time: 377820, added: HARD Green
Time: 377820, added: MEDIUM Green
Time: 377820, added: EXPERT 2xKick
Time: 377820, added: MEDIUM Red
Time: 377820, added: EASY Red
Time: 377820, added: EXPERT Kick
Time: 377820, added: EASY Green
Time: 377820, added: EXPERT Green
Time: 377820, added: HARD Kick
Time: 377940, added: EXPERT Kick
Time: 377940, added: EXPERT 2xKick
Time: 378000, removed: EXPERT Kick
Time: 378000, removed: EXPERT Kick
Time: 378060, added: EXPERT Kick
Time: 378060, added: EXPERT 2xKick
Time: 378180, added: MEDIUM Red
Time: 378180, added: EASY Red
Time: 378180, added: HARD Red
Time: 378180, added: EXPERT 2xKick
Time: 378180, added: EXPERT Red
Time: 378240, removed: HARD Red
Time: 378240, removed: EXPERT Red
Time: 378240, removed: HARD Red
Time: 378240, removed: MEDIUM Red
Time: 378240, removed: EASY Red
Time: 378240, removed: MEDIUM Red
Time: 378240, removed: EASY Red
Time: 378240, removed: EXPERT Red
Time: 378300, added: HARD Red
Time: 378300, added: OVERDRIVE
Time: 378300, added: EXPERT Red
Time: 378300, added: EASY Red
Time: 378300, added: EXPERT Red
Time: 378300, added: MEDIUM Red
Time: 378360, removed: OVERDRIVE
Time: 378360, removed: EXPERT Red
Time: 378360, removed: EXPERT Red
Time: 378420, added: EXPERT Red
Time: 378420, added: HARD Kick
Time: 378420, added: EXPERT Kick
Time: 378480, removed: EXPERT Kick
Time: 378480, removed: EXPERT Kick
Time: 378480, removed: HARD Kick
Time: 378480, removed: HARD Kick
Time: 378540, added: EXPERT Kick
Time: 378540, added: EXPERT Kick
Time: 378540, added: HARD Kick
Time: 378600, removed: EXPERT Kick
Time: 378600, removed: EXPERT Kick
Time: 378660, added: MEDIUM Red
Time: 378660, added: EXPERT Kick
Time: 378660, added: EASY Red
Time: 378660, added: HARD Red
Time: 378660, added: EXPERT Red
Time: 378720, removed: HARD Red
Time: 378720, removed: EXPERT Red
Time: 378720, removed: HARD Red
Time: 378720, removed: MEDIUM Red
Time: 378720, removed: EASY Red
Time: 378720, removed: MEDIUM Red
Time: 378720, removed: EASY Red
Time: 378720, removed: EXPERT Red
Time: 378780, added: HARD Red
Time: 378780, added: EXPERT Red
Time: 378780, added: EASY Red
Time: 378780, added: EXPERT Red
Time: 378780, added: MEDIUM Red
Time: 378840, removed: EXPERT Red
Time: 378840, removed: EXPERT Red
Time: 378900, added: EXPERT Red
Time: 378900, added: HARD Red
Time: 378900, added: EXPERT Red
Time: 378960, removed: HARD Red
Time: 378960, removed: HARD Red
Time: 378960, removed: EXPERT Red
Time: 378960, removed: EXPERT Red
Time: 379020, added: HARD Red
Time: 379020, added: EXPERT Red
Time: 379020, added: EXPERT Red
Time: 379080, removed: EXPERT Red
Time: 379080, removed: EXPERT Red
Time: 379140, added: EXPERT Red
Time: 379140, added: HARD Kick
Time: 379140, added: EXPERT Kick
Time: 379200, removed: EXPERT Kick
Time: 379200, removed: EXPERT Kick
Time: 379200, removed: HARD Kick
Time: 379200, removed: HARD Kick
Time: 379260, added: EXPERT Kick
Time: 379260, added: EXPERT Kick
Time: 379260, added: HARD Kick
Time: 379320, removed: EXPERT Kick
Time: 379320, removed: EXPERT Kick
Time: 379380, added: MEDIUM Red
Time: 379380, added: EXPERT Kick
Time: 379380, added: EASY Red
Time: 379380, added: HARD Red
Time: 379380, added: EXPERT Red
Time: 379440, removed: HARD Red
Time: 379440, removed: EXPERT Red
Time: 379440, removed: HARD Red
Time: 379440, removed: MEDIUM Red
Time: 379440, removed: EASY Red
Time: 379440, removed: MEDIUM Red
Time: 379440, removed: EASY Red
Time: 379440, removed: EXPERT Red
Time: 379500, added: HARD Red
Time: 379500, added: EXPERT Red
Time: 379500, added: EASY Red
Time: 379500, added: EXPERT Red
Time: 379500, added: MEDIUM Red
Time: 379560, removed: EXPERT Red
Time: 379560, removed: EXPERT Red
Time: 379620, added: EXPERT Red
Time: 379620, added: HARD Red
Time: 379620, added: EXPERT Red
Time: 379680, removed: HARD Red
Time: 379680, removed: HARD Red
Time: 379680, removed: EXPERT Red
Time: 379680, removed: EXPERT Red
Time: 379740, added: HARD Red
Time: 379740, added: EXPERT Red
Time: 379740, added: EXPERT Red
Time: 379800, removed: EXPERT Red
Time: 379800, removed: EXPERT Red
Time: 379860, added: EXPERT Red
Time: 379860, added: EXPERT Kick
Time: 379920, removed: EXPERT Kick
Time: 379920, removed: EXPERT Kick
Time: 379980, added: EXPERT Kick
Time: 379980, added: EXPERT 2xKick
Time: 380100, added: HARD Green
Time: 380100, added: EXPERT Green
Time: 380100, added: MEDIUM Kick
Time: 380100, added: MEDIUM Green
Time: 380100, added: EXPERT 2xKick
Time: 380100, added: EASY Green
Time: 380100, added: EXPERT Kick
Time: 380100, added: HARD Kick
Time: 380160, removed: HARD Green
Time: 380160, removed: EXPERT Green
Time: 380160, removed: HARD Green
Time: 380160, removed: MEDIUM Kick
Time: 380160, removed: MEDIUM Green
Time: 380160, removed: MEDIUM Green
Time: 380160, removed: EXPERT Kick
Time: 380160, removed: EASY Green
Time: 380160, removed: EXPERT Kick
Time: 380160, removed: EASY Green
Time: 380160, removed: EXPERT Green
Time: 380160, removed: MEDIUM Kick
Time: 380160, removed: HARD Kick
Time: 380160, removed: HARD Kick
Time: 380220, added: EXPERT Kick
Time: 380220, added: HARD Green
Time: 380220, added: EASY Green
Time: 380220, added: EXPERT Green
Time: 380220, added: MEDIUM Green
Time: 380220, added: MEDIUM Kick
Time: 380220, added: HARD Kick
Time: 394200, added: EXPERT 2xKick, EXPERT 2xKick
Time: 394440, added: EXPERT 2xKick, EXPERT 2xKick
