Differences found in track 'PART GUITAR':
Time: 158760, added: LANE MARKER
Time: 159780, removed: LANE MARKER
Time: 159780, removed: LANE MARKER
Time: 159840, added: HARD Red
Time: 159840, added: EXPERT Red
Time: 159840, added: MEDIUM Red
Time: 159840, added: LANE MARKER
Time: 159840, added: HARD Red
Time: 159840, added: EXPERT Yellow
Time: 159840, added: EXPERT Red
Time: 159840, added: MEDIUM Red
Time: 159900, removed: HARD Red
Time: 159900, removed: HARD Red
Time: 159900, removed: EXPERT Red
Time: 159900, removed: EXPERT Yellow
Time: 159900, removed: EXPERT Red
Time: 159900, removed: EXPERT Yellow
Time: 159900, removed: MEDIUM Red
Time: 159960, added: HARD Red
Time: 159960, added: HARD Red
Time: 159960, added: EXPERT Red
Time: 159960, added: EXPERT Yellow
Time: 159960, added: EXPERT Red
Time: 159960, added: EXPERT Yellow
Time: 160020, removed: HARD Red
Time: 160020, removed: HARD Red
Time: 160020, removed: EXPERT Red
Time: 160020, removed: EXPERT Yellow
Time: 160020, removed: EXPERT Red
Time: 160020, removed: EXPERT Yellow
Time: 160080, added: HARD Red
Time: 160080, added: HARD Red
Time: 160080, added: EXPERT Red
Time: 160080, added: EXPERT Yellow
Time: 160080, added: EXPERT Red
Time: 160080, added: EXPERT Yellow
Time: 160140, removed: HARD Red
Time: 160140, removed: HARD Red
Time: 160140, removed: EXPERT Red
Time: 160140, removed: EXPERT Yellow
Time: 160140, removed: EXPERT Red
Time: 160140, removed: EXPERT Yellow
Time: 160200, added: HARD Red
Time: 160200, added: HARD Red
Time: 160200, added: EXPERT Red
Time: 160200, added: EXPERT Red
Time: 160200, added: EXPERT Yellow
Time: 160200, added: LANE MARKER
Time: 160260, removed: HARD Red
Time: 160260, removed: HARD Green
Time: 160260, removed: EXPERT Green
Time: 160260, removed: EASY Red
Time: 160260, removed: MEDIUM Green
Time: 160260, removed: LANE MARKER
Time: 160260, removed: EXPERT Red
Time: 160260, removed: LANE MARKER
Time: 160320, added: MEDIUM Green
Time: 160320, added: EXPERT Green
Time: 160320, added: HARD Green
Time: 160320, added: EXPERT Red
Time: 160320, added: EXPERT Green
Time: 160320, added: EASY Red
Time: 160320, added: MEDIUM Green
Time: 160320, added: EASY Red
Time: 160320, added: HARD Green
Time: 160320, added: LANE MARKER
Time: 160380, removed: MEDIUM Green
Time: 160380, removed: HARD Green
Time: 160380, removed: EXPERT Green
Time: 160380, removed: EXPERT Red
Time: 160380, removed: EXPERT Green
Time: 160380, removed: EASY Red
Time: 160380, removed: HARD Green
Time: 160380, removed: EXPERT Red
Time: 160440, added: EXPERT Green
Time: 160440, added: HARD Green
Time: 160440, added: EXPERT Red
Time: 160440, added: HARD Green
Time: 160440, added: EXPERT Green
Time: 160440, added: EXPERT Red
Time: 160500, removed: HARD Green
Time: 160500, removed: EXPERT Green
Time: 160500, removed: EXPERT Red
Time: 160500, removed: HARD Green
Time: 160500, removed: EXPERT Green
Time: 160500, removed: EXPERT Red
Time: 160560, added: EXPERT Green
Time: 160560, added: HARD Green
Time: 160560, added: EXPERT Red
Time: 160560, added: HARD Green
Time: 160560, added: EXPERT Green
Time: 160560, added: EXPERT Red
Time: 160620, removed: HARD Green
Time: 160620, removed: EXPERT Green
Time: 160620, removed: EXPERT Red
Time: 160620, removed: HARD Green
Time: 160620, removed: EXPERT Green
Time: 160620, removed: EXPERT Red
Time: 160680, added: EXPERT Green
Time: 160680, added: HARD Green
Time: 160680, added: HARD Green
Time: 160680, added: EXPERT Green
Time: 160680, added: EXPERT Red
Time: 160680, added: LANE MARKER
Time: 160740, removed: HARD Red
Time: 160740, removed: MEDIUM Red
Time: 160740, removed: EXPERT Red
Time: 160740, removed: HARD Green
Time: 160740, removed: EXPERT Green
Time: 160740, removed: LANE MARKER
Time: 160740, removed: LANE MARKER
Time: 160800, added: HARD Red
Time: 160800, added: EXPERT Red
Time: 160800, added: MEDIUM Red
Time: 160800, added: LANE MARKER
Time: 160800, added: HARD Red
Time: 160800, added: EXPERT Yellow
Time: 160800, added: EXPERT Red
Time: 160800, added: MEDIUM Red
Time: 160860, removed: HARD Red
Time: 160860, removed: HARD Red
Time: 160860, removed: EXPERT Red
Time: 160860, removed: EXPERT Yellow
Time: 160860, removed: EXPERT Red
Time: 160860, removed: EXPERT Yellow
Time: 160860, removed: MEDIUM Red
Time: 160920, added: HARD Red
Time: 160920, added: HARD Red
Time: 160920, added: EXPERT Red
Time: 160920, added: EXPERT Yellow
Time: 160920, added: EXPERT Red
Time: 160920, added: EXPERT Yellow
Time: 160980, removed: HARD Red
Time: 160980, removed: HARD Red
Time: 160980, removed: EXPERT Red
Time: 160980, removed: EXPERT Yellow
Time: 160980, removed: EXPERT Red
Time: 160980, removed: EXPERT Yellow
Time: 161040, added: HARD Red
Time: 161040, added: HARD Red
Time: 161040, added: EXPERT Red
Time: 161040, added: EXPERT Yellow
Time: 161040, added: EXPERT Red
Time: 161040, added: EXPERT Yellow
Time: 161100, removed: HARD Red
Time: 161100, removed: HARD Red
Time: 161100, removed: EXPERT Red
Time: 161100, removed: EXPERT Yellow
Time: 161100, removed: EXPERT Red
Time: 161100, removed: EXPERT Yellow
Time: 161160, added: HARD Red
Time: 161160, added: HARD Red
Time: 161160, added: EXPERT Red
Time: 161160, added: EXPERT Red
Time: 161160, added: EXPERT Yellow
Time: 161160, added: LANE MARKER
Time: 161220, removed: HARD Red
Time: 161220, removed: EASY Yellow
Time: 161220, removed: MEDIUM Yellow
Time: 161220, removed: HARD Yellow
Time: 161220, removed: EXPERT Red
Time: 161220, removed: EXPERT Yellow
Time: 161220, removed: LANE MARKER
Time: 161280, added: EASY Yellow
Time: 161280, added: MEDIUM Yellow
Time: 161280, added: HARD Yellow
Time: 161280, added: MEDIUM Yellow
Time: 161280, added: HARD Yellow
Time: 161280, added: EXPERT Yellow
Time: 161280, added: EXPERT Yellow
Time: 161280, added: EASY Yellow
Time: 161340, removed: EASY Yellow
Time: 161340, removed: MEDIUM Yellow
Time: 161340, removed: EXPERT Yellow
Time: 161340, removed: HARD Yellow
Time: 161340, removed: EXPERT Blue
Time: 161400, added: EXPERT Blue
Time: 161400, added: EXPERT Blue
Time: 161460, removed: EXPERT Blue
Time: 161460, removed: MEDIUM Blue
Time: 161460, removed: HARD Blue
Time: 161460, removed: EXPERT Orange
Time: 161520, added: EXPERT Orange
Time: 161520, added: MEDIUM Blue
Time: 161520, added: MEDIUM Blue
Time: 161520, added: HARD Blue
Time: 161520, added: HARD Blue
Time: 161520, added: EXPERT Orange
Time: 161580, removed: HARD Blue
Time: 161580, removed: EXPERT Blue
Time: 161580, removed: EXPERT Orange
Time: 161580, removed: MEDIUM Blue
Time: 161640, added: EXPERT Blue
Time: 161640, added: EXPERT Blue
Time: 161700, removed: EXPERT Blue
Time: 161700, removed: MEDIUM Yellow
Time: 161700, removed: HARD Yellow
Time: 161700, removed: EASY Red
Time: 161700, removed: EXPERT Yellow
Time: 161760, added: EASY Red
Time: 161760, added: EXPERT Yellow
Time: 161760, added: MEDIUM Yellow
Time: 161760, added: HARD Yellow
